CustomerID,Recency,Frequency,Monetary,R_rank,F_rank,M_rank,R_quartile,F_quartile,M_quartile,RFM_Score,Segment
12395,19,12,3018.63,0.2740262733348698,0.9444572482138741,0.872781746946301,3,4,4,11,Loyal
12397,36,2,2409.9,0.42406084351233003,0.5365291541829915,0.8315280018437428,3,3,4,10,Loyal
12398,46,1,1635.66,0.4823692094952754,0.3440884996542982,0.7462548974418068,3,2,3,8,Others
12399,119,4,1108.65,0.7172159483752016,0.7430283475455174,0.6466927863563033,2,3,3,8,Loyal
12401,303,1,84.3,0.9414611661673197,0.3440884996542982,0.024890527771375893,1,2,1,4,Others
12402,323,1,225.6,0.9612814012445264,0.3440884996542982,0.17722977644618576,1,2,1,4,Others
12403,50,1,427.7,0.4975800875777829,0.3440884996542982,0.3627563954828301,3,2,2,7,Need Attention
12405,149,1,1710.39,0.7589306291772298,0.3440884996542982,0.7568564185296152,1,2,4,7,Others
12406,22,2,3415.3,0.3012214796035953,0.5365291541829915,0.8898363678266882,3,3,4,10,Loyal
12407,50,5,1708.12,0.4975800875777829,0.7988015671813782,0.7563954828301452,3,4,4,11,Loyal
12408,33,5,2888.55,0.4086194975800876,0.7988015671813782,0.866328647153722,3,4,4,11,Loyal
12409,79,3,11072.67,0.63632173311823,0.6536068218483522,0.9797188292233233,2,3,4,9,Loyal
12410,309,2,693.3299999999999,0.9463009910117539,0.5365291541829915,0.5100253514634708,1,3,3,7,Loyal
12412,75,3,1226.88,0.6218022585849274,0.6536068218483522,0.6715833141276792,2,3,3,8,Loyal
12413,67,3,758.1,0.5863102097257432,0.6536068218483522,0.5379119612814013,2,3,3,8,Loyal
12414,217,3,562.41,0.8481216870246601,0.6536068218483522,0.4383498501958977,1,3,2,6,Others
12415,24,21,124914.53,0.32634247522470616,0.9804102327725283,0.9986171929015902,3,4,4,11,Loyal
12417,3,9,3649.1,0.06199585157870477,0.9096566029038949,0.8999769532150265,4,4,4,12,Champions
12418,113,1,668.58,0.7084581700852731,0.3440884996542982,0.49827149112698776,2,2,2,6,Need Attention
12420,64,1,600.39,0.5708688637935008,0.3440884996542982,0.4586310209725743,2,2,2,6,Need Attention
12421,16,4,807.04,0.23138972113390183,0.7430283475455174,0.557271260659138,4,3,3,10,Loyal
12422,96,3,803.5600000000001,0.6808020281170777,0.6536068218483522,0.5558884535607282,2,3,3,8,Loyal
12423,1,8,1859.31,0.021663977875086424,0.8939847891219175,0.7775985250057617,4,4,4,12,Champions
12424,163,2,1760.96,0.7785203964047015,0.5365291541829915,0.7621571790735192,1,3,4,8,Loyal
12425,78,1,777.2,0.6319428439732657,0.3440884996542982,0.545056464623185,2,2,3,7,Others
12426,195,1,582.73,0.8211569486056695,0.3440884996542982,0.4480294998847661,1,2,2,5,Others
12427,22,3,825.8,0.3012214796035953,0.6536068218483522,0.563724360451717,3,3,3,9,Loyal
12428,26,9,7956.46,0.3482369209495275,0.9096566029038949,0.9681954367365753,3,4,4,11,Loyal
12429,9,4,3750.4,0.14980410232772529,0.7430283475455174,0.9052777137589306,4,3,4,11,Loyal
12430,43,1,256.4,0.46347084581700854,0.3440884996542982,0.20626872551279096,3,2,1,6,Need Attention
12431,36,15,6487.45,0.42406084351233003,0.9624337404932012,0.9564415764000922,3,4,4,11,Loyal
12432,43,5,5059.32,0.46347084581700854,0.7988015671813782,0.9377736805715603,3,4,4,11,Loyal
12433,1,7,13375.87,0.021663977875086424,0.8713989398478912,0.9843281862180225,4,4,4,12,Champions
12434,85,2,806.14,0.6524544825996773,0.5365291541829915,0.5565798571099332,2,3,3,8,Loyal
12435,80,2,7829.89,0.6395482830145195,0.5365291541829915,0.9668126296381655,2,3,4,9,Loyal
12436,100,1,509.01,0.6867941922101867,0.3440884996542982,0.4116155796266421,2,2,2,6,Need Attention
12437,2,18,4951.41,0.041484212952293154,0.9723438580318046,0.9359299377736806,4,4,4,12,Champions
12438,14,2,2906.85,0.20396404701544135,0.5365291541829915,0.867020050702927,4,3,4,11,Loyal
12441,367,1,173.55,0.988476607513252,0.3440884996542982,0.12076515326112007,1,2,1,4,Others
12442,3,1,172.06,0.06199585157870477,0.3440884996542982,0.11915187831297534,4,2,1,7,Others
12444,21,5,5005.46,0.2867020050702927,0.7988015671813782,0.9366213413228854,3,4,4,11,Loyal
12445,22,1,133.4,0.3012214796035953,0.3440884996542982,0.07259737266651302,3,2,1,6,Need Attention
12446,58,1,1002.31,0.5383728969808712,0.3440884996542982,0.6162710301912883,2,2,3,7,Others
12447,243,1,476.49,0.8778520396404702,0.3440884996542982,0.3917953445494354,1,2,2,5,Others
12448,44,1,449.45,0.46923254206038256,0.3440884996542982,0.375662595067988,3,2,2,7,Need Attention
12449,22,4,4067.29,0.3012214796035953,0.7430283475455174,0.9161097026964738,3,3,4,10,Loyal
12450,156,2,197.88,0.7679188753168933,0.5365291541829915,0.14772989168011064,1,3,1,5,Others
12451,11,5,9035.52,0.1836828762387647,0.7988015671813782,0.9728047937312745,4,4,4,12,Champions
12452,17,2,430.57,0.24590919566720443,0.5365291541829915,0.36598294537911963,4,3,2,9,Others
12453,134,1,707.09,0.7409541368979028,0.3440884996542982,0.5178612583544595,2,2,3,7,Others
12454,56,1,3528.34,0.526849504494123,0.3440884996542982,0.8939847891219175,2,2,4,8,Others
12455,73,6,2466.86,0.6100483982484444,0.8384420373357917,0.8345240838902973,2,4,4,10,Loyal
12456,44,3,3181.04,0.46923254206038256,0.6536068218483522,0.8808481216870246,3,3,4,10,Loyal
12457,66,7,2363.23,0.5823922562802489,0.8713989398478912,0.8278405162479834,2,4,4,10,Loyal
12458,71,2,947.4,0.599446877160636,0.5365291541829915,0.6010601521087808,2,3,3,8,Loyal
12461,94,2,826.88,0.6743489283244988,0.5365291541829915,0.5648766997003918,2,3,3,8,Loyal
12462,19,2,1189.59,0.2740262733348698,0.5365291541829915,0.6644388107858954,3,3,3,9,Loyal
12463,53,4,1344.78,0.5183221940539294,0.7430283475455174,0.6978566489974648,2,3,3,8,Loyal
12464,10,8,1212.05,0.1666282553583775,0.8939847891219175,0.6685872320811247,4,4,3,11,Loyal
12465,17,2,742.1899999999999,0.24590919566720443,0.5365291541829915,0.5321502650380272,4,3,3,10,Loyal
12468,188,2,729.5400000000001,0.8128601060152109,0.5365291541829915,0.527310440193593,1,3,3,7,Loyal
12471,2,30,19824.05,0.041484212952293154,0.9900898824613966,0.9896289467619267,4,4,4,12,Champions
12472,32,7,6572.11,0.39893984789121917,0.8713989398478912,0.9569025120995621,3,4,4,11,Loyal
12473,29,5,3938.55,0.37059230237381885,0.7988015671813782,0.9110394100023047,3,4,4,11,Loyal
12474,17,18,7375.79,0.24590919566720443,0.9723438580318046,0.9654298225397557,4,4,4,12,Champions
12475,54,1,723.38,0.5229315510486288,0.3440884996542982,0.5250057616962434,2,2,3,7,Others
12476,16,11,6816.42,0.23138972113390183,0.9340861949758009,0.9603595298455866,4,4,4,12,Champions
12477,23,6,13219.74,0.31481908273795806,0.8384420373357917,0.9838672505185526,3,4,4,11,Loyal
12478,4,1,680.99,0.08757778289928556,0.3440884996542982,0.5042636552200968,4,2,3,9,Others
12479,11,1,527.2,0.1836828762387647,0.3440884996542982,0.42037335791657066,4,2,2,8,Others
12480,28,4,3281.63,0.357686102788661,0.7430283475455174,0.884766075132519,3,3,4,10,Loyal
12481,23,10,5596.32,0.31481908273795806,0.9221018667895828,0.9463009910117539,3,4,4,11,Loyal
12483,17,8,2484.98,0.24590919566720443,0.8939847891219175,0.8370592302373819,4,4,4,12,Champions
12484,33,6,4541.72,0.4086194975800876,0.8384420373357917,0.9280940308826918,3,4,4,11,Loyal
12488,10,3,1298.66,0.1666282553583775,0.6536068218483522,0.6870246600599217,4,3,3,10,Loyal
12489,336,1,334.93,0.9707305830836598,0.3440884996542982,0.28393639087347317,1,2,2,5,Others
12490,5,10,5417.93,0.10209725743258816,0.9221018667895828,0.9437658446646693,4,4,4,12,Champions
12491,39,1,460.4,0.44249827149112697,0.3440884996542982,0.3825766305600369,3,2,2,7,Need Attention
12492,63,2,263.21000000000004,0.5607282784051625,0.5365291541829915,0.21064761465775525,2,3,1,6,Others
12493,166,2,433.74,0.7824383498501959,0.5365291541829915,0.36759622032726436,1,3,2,6,Others
12494,16,7,1246.1,0.23138972113390183,0.8713989398478912,0.6759622032726434,4,4,3,11,Loyal
12497,82,1,1043.1,0.6464623185065683,0.3440884996542982,0.6284858262272413,2,2,3,7,Others
12498,21,3,403.7000000000001,0.2867020050702927,0.6536068218483522,0.34385803180456326,3,3,2,8,Others
12500,23,11,4257.82,0.31481908273795806,0.9340861949758009,0.9216409310901129,3,4,4,11,Loyal
12501,337,1,2169.39,0.9716524544825996,0.3440884996542982,0.8114772989168011,1,2,4,7,Others
12502,96,5,3723.87,0.6808020281170777,0.7988015671813782,0.9036644388107858,2,4,4,10,Loyal
12504,18,2,482.05,0.2595067988015672,0.5365291541829915,0.39433049089651995,3,3,2,8,Others
12506,233,1,73.5,0.8631020972574326,0.3440884996542982,0.017976492279327034,1,2,1,4,Others
12507,134,3,1304.81,0.7409541368979028,0.6536068218483522,0.6886379350080664,2,3,3,8,Loyal
12508,26,2,398.27,0.3482369209495275,0.5365291541829915,0.3406314819082738,3,3,2,8,Others
12509,284,1,176.5,0.9267112237842821,0.3440884996542982,0.12399170315740954,1,2,1,4,Others
12510,143,2,982.57,0.7520165936851809,0.5365291541829915,0.612122608896059,1,3,3,7,Loyal
12512,66,2,138.03,0.5823922562802489,0.5365291541829915,0.07928094030882692,2,3,1,6,Others
12513,113,1,612.29,0.7084581700852731,0.3440884996542982,0.466697395713298,2,2,2,6,Need Attention
12514,267,1,1017.68,0.9075823922562802,0.3440884996542982,0.6206499193362526,1,2,3,6,Others
12515,353,1,383.7,0.9739571329799493,0.3440884996542982,0.3279557501728509,1,2,2,5,Others
12516,78,2,1312.06,0.6319428439732657,0.5365291541829915,0.6902512099562111,2,3,3,8,Loyal
12517,28,5,2502.84,0.357686102788661,0.7988015671813782,0.8377506337865868,3,4,4,11,Loyal
12518,1,5,2056.89,0.021663977875086424,0.7988015671813782,0.799723438580318,4,4,4,12,Champions
12519,64,1,340.84,0.5708688637935008,0.3440884996542982,0.28923715141737727,2,2,2,6,Need Attention
12520,79,5,2634.26,0.63632173311823,0.7988015671813782,0.8488130905738649,2,4,4,10,Loyal
12521,143,1,599.68,0.7520165936851809,0.3440884996542982,0.45770914957363446,1,2,2,5,Others
12522,39,2,192.72,0.44249827149112697,0.5365291541829915,0.14081585618806178,3,3,1,7,Others
12523,19,11,1789.77,0.2740262733348698,0.9340861949758009,0.7667665360682184,3,4,4,11,Loyal
12524,9,8,4485.72,0.14980410232772529,0.8939847891219175,0.927172159483752,4,4,4,12,Champions
12526,1,3,1316.66,0.021663977875086424,0.6536068218483522,0.6923254206038257,4,3,3,10,Loyal
12527,82,3,348.71000000000004,0.6464623185065683,0.6536068218483522,0.2959207190596912,2,3,2,7,Others
12528,9,6,1933.48,0.14980410232772529,0.8384420373357917,0.7856648997464853,4,4,4,12,Champions
12530,60,4,1662.28,0.5524314358147039,0.7430283475455174,0.7501728508873012,2,3,4,9,Loyal
12531,15,1,125.22,0.2171007144503342,0.3440884996542982,0.06614427287393408,4,2,1,7,Others
12532,30,1,349.83000000000004,0.3800414842129523,0.3440884996542982,0.2977644618575709,3,2,2,7,Need Attention
12534,131,1,1089.18,0.7356533763539986,0.3440884996542982,0.642313897211339,2,2,3,7,Others
12535,92,2,716.35,0.6699700391795345,0.5365291541829915,0.5229315510486288,2,3,3,8,Loyal
12536,43,3,12601.830000000002,0.46347084581700854,0.6536068218483522,0.9827149112698779,3,3,4,10,Loyal
12538,29,1,363.95,0.37059230237381885,0.3440884996542982,0.3115925328416686,3,2,2,7,Need Attention
12539,22,4,5568.35,0.3012214796035953,0.7430283475455174,0.9453791196128141,3,3,4,10,Loyal
12540,20,17,13400.24,0.28024890527771373,0.9691173081355151,0.9845586540677576,3,4,4,11,Loyal
12541,30,3,981.18,0.3800414842129523,0.6536068218483522,0.6105093339479143,3,3,3,9,Loyal
12544,36,1,372.7,0.42406084351233003,0.3440884996542982,0.3175846969347776,3,2,2,7,Need Attention
12545,75,2,1000.39,0.6218022585849274,0.5365291541829915,0.6160405623415534,2,3,3,8,Loyal
12546,47,2,1161.5,0.4869785664899747,0.5365291541829915,0.6602903894906661,3,3,3,9,Loyal
12547,198,2,207.8,0.8257663056003688,0.5365291541829915,0.15902281631712376,1,3,1,5,Others
12548,166,1,95.2,0.7824383498501959,0.3440884996542982,0.0327264346623646,1,2,1,4,Others
12550,79,1,964.83,0.63632173311823,0.3440884996542982,0.60566950910348,2,2,3,7,Others
12551,358,1,168.0,0.9771836828762388,0.3440884996542982,0.11408158561880617,1,2,1,4,Others
12552,39,2,437.82,0.44249827149112697,0.5365291541829915,0.369670430974879,3,3,2,8,Others
12553,8,10,3692.28,0.13436275639548284,0.9221018667895828,0.9013597603134362,4,4,4,12,Champions
12556,50,2,603.71,0.4975800875777829,0.5365291541829915,0.46047476377045404,3,3,2,8,Others
12557,16,5,11990.96,0.23138972113390183,0.7988015671813782,0.9811016363217331,4,4,4,12,Champions
12558,8,1,269.96,0.13436275639548284,0.3440884996542982,0.2150265038027195,4,2,1,7,Others
12559,311,2,561.71,0.9495275409080434,0.5365291541829915,0.4381193823461627,1,3,2,6,Others
12560,5,3,2134.01,0.10209725743258816,0.6536068218483522,0.8089421525697166,4,3,4,11,Loyal
12561,303,1,238.85,0.9414611661673197,0.3440884996542982,0.1892141046324038,1,2,1,4,Others
12562,8,7,3781.74,0.13436275639548284,0.8713989398478912,0.9059691173081356,4,4,4,12,Champions
12564,261,1,456.9,0.896980871168472,0.3440884996542982,0.3800414842129523,1,2,2,5,Others
12565,289,1,145.92,0.9308596450795114,0.3440884996542982,0.08688637935008066,1,2,1,4,Others
12566,86,1,351.65,0.6552200967964968,0.3440884996542982,0.29983867250518553,2,2,2,6,Need Attention
12567,23,10,9401.28,0.31481908273795806,0.9221018667895828,0.9739571329799493,3,4,4,11,Loyal
12569,2,32,4124.69,0.041484212952293154,0.9914726895598064,0.9179534454943535,4,4,4,12,Champions
12571,40,2,519.61,0.4498732426826458,0.5365291541829915,0.4166858723208112,3,3,2,8,Others
12572,9,2,1020.42,0.14980410232772529,0.5365291541829915,0.6218022585849274,4,3,3,10,Loyal
12573,227,1,160.54000000000002,0.8596450795114081,0.3440884996542982,0.1048628716294077,1,2,1,4,Others
12574,316,1,218.45,0.9543673657524775,0.3440884996542982,0.1703157409541369,1,2,1,4,Others
12576,36,5,1315.83,0.42406084351233003,0.7988015671813782,0.6918644849043558,3,4,3,10,Loyal
12577,35,3,657.8,0.4157640009218714,0.6536068218483522,0.49135745563493893,3,3,2,8,Others
12578,21,2,2794.51,0.2867020050702927,0.5365291541829915,0.8596450795114081,3,3,4,10,Loyal
12579,78,1,440.42,0.6319428439732657,0.3440884996542982,0.3719751094722286,2,2,2,6,Need Attention
12580,247,1,415.7,0.8826918644849043,0.3440884996542982,0.3533072136436967,1,2,2,5,Others
12581,40,1,197.71,0.4498732426826458,0.3440884996542982,0.14749942383037568,3,2,1,6,Need Attention
12582,239,2,511.36,0.872320811246831,0.5365291541829915,0.4127679188753169,1,3,2,6,Others
12583,3,15,7281.38,0.06199585157870477,0.9624337404932012,0.9645079511408159,4,4,4,12,Champions
12584,4,9,2338.15,0.08757778289928556,0.9096566029038949,0.8259967734501037,4,4,4,12,Champions
12585,234,2,2040.1,0.8649458400553123,0.5365291541829915,0.7967273565337636,1,3,4,8,Loyal
12586,17,1,196.94000000000003,0.24590919566720443,0.3440884996542982,0.14588614888223092,4,2,1,7,Others
12587,8,1,144.0,0.13436275639548284,0.3440884996542982,0.08481216870246601,4,2,1,7,Others
12588,39,1,214.9,0.44249827149112697,0.3440884996542982,0.16501498041023277,3,2,1,6,Need Attention
12589,29,2,646.68,0.37059230237381885,0.5365291541829915,0.48559575939156485,3,3,2,8,Others
12590,211,2,9864.26,0.8391334408849965,0.5365291541829915,0.975800875777829,1,3,4,8,Loyal
12591,317,1,452.85,0.9552892371514173,0.3440884996542982,0.3772758700161328,1,2,2,5,Others
12592,92,2,437.6,0.6699700391795345,0.5365291541829915,0.3692094952754091,2,3,2,7,Others
12593,109,3,418.1,0.7024660059921641,0.6536068218483522,0.3569946992394561,2,3,2,7,Others
12594,38,10,3338.2200000000003,0.4358147038488131,0.9221018667895828,0.8861488822309288,3,4,4,11,Loyal
12596,51,2,618.27,0.5044941230698318,0.5365291541829915,0.4694630099101175,2,3,2,7,Others
12597,19,4,3811.22,0.2740262733348698,0.7430283475455174,0.9075823922562802,3,3,4,10,Loyal
12598,10,8,3023.08,0.1666282553583775,0.8939847891219175,0.873012214796036,4,4,4,12,Champions
12599,29,7,1032.58,0.37059230237381885,0.8713989398478912,0.6257202120304217,3,4,3,10,Loyal
12600,29,10,2599.04,0.37059230237381885,0.9221018667895828,0.8442037335791657,3,4,4,11,Loyal
12601,190,5,577.0600000000001,0.8160866559115003,0.7988015671813782,0.44595528923715144,1,4,2,7,Others
12602,59,1,153.12,0.545056464623185,0.3440884996542982,0.09541368979027426,2,2,1,5,Need Attention
12603,22,1,739.1999999999999,0.3012214796035953,0.3440884996542982,0.5307674579396174,3,2,3,8,Others
12604,79,2,254.18,0.63632173311823,0.5365291541829915,0.20442498271491127,2,3,1,6,Others
12607,60,1,1579.51,0.5524314358147039,0.3440884996542982,0.7372666513021433,2,2,3,7,Others
12609,78,3,1126.85,0.6319428439732657,0.6536068218483522,0.6524544825996773,2,3,3,8,Loyal
12610,23,5,2099.54,0.31481908273795806,0.7988015671813782,0.8045632634247523,3,4,4,11,Loyal
12611,52,1,1193.32,0.5120995621110855,0.3440884996542982,0.6648997464853653,2,2,3,7,Others
12612,74,1,704.0400000000001,0.6165014980410233,0.3440884996542982,0.5157870477068449,2,2,3,7,Others
12613,57,5,3344.38,0.5339940078359069,0.7988015671813782,0.8863793500806637,2,4,4,10,Loyal
12614,278,1,315.6,0.9193362525927633,0.3440884996542982,0.2625028808481217,1,2,2,5,Others
12615,2,4,2291.19,0.041484212952293154,0.7430283475455174,0.8216178843051394,4,3,4,11,Loyal
12616,95,2,713.3,0.6768840746715833,0.5365291541829915,0.5217792117999539,2,3,3,8,Loyal
12617,29,1,355.53,0.37059230237381885,0.3440884996542982,0.30375662595067987,3,2,2,7,Need Attention
12618,22,1,177.31,0.3012214796035953,0.3440884996542982,0.12514404240608434,3,2,1,6,Need Attention
12619,16,9,3641.24,0.23138972113390183,0.9096566029038949,0.8992855496658216,4,4,4,12,Champions
12620,15,3,1339.41,0.2171007144503342,0.6536068218483522,0.6960129061995851,4,3,3,10,Loyal
12621,2,20,13689.67,0.041484212952293154,0.9778750864254436,0.9847891219174925,4,4,4,12,Champions
12622,232,1,180.1,0.8619497580087577,0.3440884996542982,0.12883152800184375,1,2,1,4,Others
12623,276,1,305.1,0.9165706383959438,0.3440884996542982,0.2461396635169394,1,2,1,4,Others
12624,106,2,641.13,0.6941691634017054,0.5365291541829915,0.48259967734501036,2,3,2,7,Others
12625,212,2,2683.82,0.8418990550818161,0.5365291541829915,0.8525005761696244,1,3,4,8,Loyal
12626,23,9,6620.48,0.31481908273795806,0.9096566029038949,0.957593915648767,3,4,4,11,Loyal
12627,11,7,4478.53,0.1836828762387647,0.8713989398478912,0.9262502880848121,4,4,4,12,Champions
12628,4,3,786.46,0.08757778289928556,0.6536068218483522,0.5498962894676193,4,3,3,10,Loyal
12630,10,2,1270.88,0.1666282553583775,0.5365291541829915,0.6824153030652224,4,3,3,10,Loyal
12631,57,1,640.5,0.5339940078359069,0.3440884996542982,0.4819082737958055,2,2,2,6,Need Attention
12633,59,4,2163.98,0.545056464623185,0.7430283475455174,0.8112468310670662,2,3,4,9,Loyal
12635,90,2,1689.18,0.6660520857340401,0.5365291541829915,0.7522470615349158,2,3,4,9,Loyal
12637,67,8,6021.9,0.5863102097257432,0.8939847891219175,0.9520626872551279,2,4,4,10,Loyal
12638,33,1,671.69,0.4086194975800876,0.3440884996542982,0.4987324268264577,3,2,2,7,Need Attention
12639,239,1,486.1,0.872320811246831,0.3440884996542982,0.39732657294307444,1,2,2,5,Others
12640,24,3,1174.58,0.32634247522470616,0.6536068218483522,0.6628255358377506,3,3,3,9,Loyal
12641,115,1,185.9,0.7116847199815626,0.3440884996542982,0.1345932242452178,2,2,1,5,Need Attention
12642,25,3,1013.26,0.3376353998617193,0.6536068218483522,0.6199585157870477,3,3,3,9,Loyal
12643,128,6,3344.64,0.7305830836598295,0.8384420373357917,0.8866098179303987,2,4,4,10,Loyal
12644,130,1,477.91,0.7342705692555889,0.3440884996542982,0.39248674809864026,2,2,2,6,Need Attention
12645,34,4,1775.18,0.412076515326112,0.7430283475455174,0.7644618575708688,3,3,4,10,Loyal
12646,5,2,1346.97,0.10209725743258816,0.5365291541829915,0.6985480525466697,4,3,3,10,Loyal
12647,22,12,3722.82,0.3012214796035953,0.9444572482138741,0.9034339709610509,3,4,4,11,Loyal
12648,155,1,318.05,0.7665360682184835,0.3440884996542982,0.2659598985941461,1,2,2,5,Others
12649,107,3,623.51,0.6983175846969347,0.6536068218483522,0.47384189905508184,2,3,2,7,Others
12650,3,1,314.44,0.06199585157870477,0.3440884996542982,0.2613505415994469,4,2,2,8,Others
12651,335,1,114.0,0.970039179534455,0.3440884996542982,0.053468541138511176,1,2,1,4,Others
12652,331,1,919.98,0.9668126296381655,0.3440884996542982,0.5934547130675271,1,2,3,6,Others
12653,149,2,2209.85,0.7589306291772298,0.5365291541829915,0.8142429131136206,1,3,4,8,Loyal
12654,11,5,601.98,0.1836828762387647,0.7988015671813782,0.45932242452177924,4,4,2,10,Others
12656,17,5,4051.17,0.24590919566720443,0.7988015671813782,0.9154182991472689,4,4,4,12,Champions
12657,11,4,1643.18,0.1836828762387647,0.7430283475455174,0.7469463009910118,4,3,3,10,Loyal
12658,19,1,686.05,0.2740262733348698,0.3440884996542982,0.5067988015671814,3,2,3,8,Others
12659,30,1,91.68,0.3800414842129523,0.3440884996542982,0.029730352615810095,3,2,1,6,Need Attention
12660,11,1,245.1,0.1836828762387647,0.3440884996542982,0.19543673657524777,4,2,1,7,Others
12662,1,11,3849.78,0.021663977875086424,0.9340861949758009,0.90896519935469,4,4,4,12,Champions
12664,8,9,4881.88,0.13436275639548284,0.9096566029038949,0.9347775985250057,4,4,4,12,Champions
12665,325,1,63.0,0.9622032726434663,0.3440884996542982,0.01405853883383268,1,2,1,4,Others
12667,58,1,620.13,0.5383728969808712,0.3440884996542982,0.47061534915879233,2,2,2,6,Need Attention
12668,12,4,3807.15,0.19612814012445265,0.7430283475455174,0.9071214565568103,4,3,4,11,Loyal
12669,151,3,2744.03,0.7616962433740493,0.6536068218483522,0.8564185296151187,1,3,4,8,Loyal
12670,10,5,2996.05,0.1666282553583775,0.7988015671813782,0.8711684719981563,4,4,4,12,Champions
12672,330,1,225.9,0.9651993546900207,0.3440884996542982,0.1781516478451256,1,2,1,4,Others
12673,5,2,610.52,0.10209725743258816,0.5365291541829915,0.46508412076515326,4,3,2,9,Others
12674,39,4,1970.6,0.44249827149112697,0.7430283475455174,0.7891219174925098,3,3,4,10,Loyal
12676,25,6,1331.39,0.3376353998617193,0.8384420373357917,0.6946300991011753,3,4,3,10,Loyal
12678,42,12,17628.46,0.45655681032495965,0.9444572482138741,0.9887070753629869,3,4,4,11,Loyal
12679,59,4,1113.02,0.545056464623185,0.7430283475455174,0.6480755934547131,2,3,3,8,Loyal
12680,1,4,862.81,0.021663977875086424,0.7430283475455174,0.575708688637935,4,3,3,10,Loyal
