CustomerID,Recency,Frequency,Monetary,R_rank,F_rank,M_rank,R_quartile,F_quartile,M_quartile,RFM_Score,Segment
12764,317,1,1693.88,0.9552892371514173,0.3440884996542982,0.7538603364830606,1,2,4,7,Others
12769,239,1,1143.6,0.872320811246831,0.3440884996542982,0.6575247752938465,1,2,3,6,Others
12770,211,1,1351.45,0.8391334408849965,0.3440884996542982,0.6987785203964048,1,2,3,6,Others
12772,60,1,892.47,0.5524314358147039,0.3440884996542982,0.5849274026273334,2,2,3,7,Others
12784,9,2,574.42,0.14980410232772529,0.5365291541829915,0.44388107858953674,4,3,2,9,Others
12785,364,1,311.95,0.982253975570408,0.3440884996542982,0.2588153952523623,1,2,2,5,Others
12787,10,3,463.66,0.1666282553583775,0.6536068218483522,0.38465084120765153,4,3,2,9,Others
12790,192,1,324.92,0.8195436736575248,0.3440884996542982,0.27241299838672506,1,2,2,5,Others
12791,374,1,192.6,1.0,0.3440884996542982,0.14058538833832682,1,2,1,4,Others
12792,257,1,400.54,0.8932933855727127,0.3440884996542982,0.34224475685641853,1,2,2,5,Others
12793,335,2,545.48,0.970039179534455,0.5365291541829915,0.42982253975570406,1,3,2,6,Others
12797,366,1,254.03,0.9866328647153723,0.3440884996542982,0.2037335791657064,1,2,1,4,Others
12802,187,1,427.58,0.811938234616271,0.3440884996542982,0.3622954597833602,1,2,2,5,Others
12808,37,3,483.65,0.430283475455174,0.6536068218483522,0.3957132979949297,3,3,2,8,Others
12809,178,1,489.31,0.7994929707305831,0.3440884996542982,0.39963125144042405,1,2,2,5,Others
12811,261,3,514.85,0.896980871168472,0.6536068218483522,0.41415072597372665,1,3,2,6,Others
12816,96,2,572.2,0.6808020281170777,0.5365291541829915,0.442267803641392,2,3,2,7,Others
12817,281,1,166.04,0.9218713989398479,0.3440884996542982,0.11177690712145656,1,2,1,4,Others
12818,262,1,1542.08,0.8995160175155565,0.3440884996542982,0.7312744872090343,1,2,3,6,Others
12821,214,1,92.72,0.8455865406775754,0.3440884996542982,0.030882691864484904,1,2,1,4,Others
12827,6,3,430.15,0.10716755012675731,0.6536068218483522,0.36529154182991475,4,3,2,9,Others
12829,337,2,293.0,0.9716524544825996,0.5365291541829915,0.2339248674809864,1,3,1,5,Others
12831,262,1,215.05,0.8995160175155565,0.3440884996542982,0.16524544825996773,1,2,1,4,Others
12832,32,2,383.03,0.39893984789121917,0.5365291541829915,0.32703387877391105,3,3,2,8,Others
12833,145,1,417.38,0.7543212721825305,0.3440884996542982,0.3558423599907813,1,2,2,5,Others
12834,283,1,312.38,0.9250979488361374,0.3440884996542982,0.2595067988015672,1,2,2,5,Others
12837,173,1,134.1,0.7918875316893293,0.3440884996542982,0.07351924406545286,1,2,1,4,Others
12844,29,2,325.96000000000004,0.37059230237381885,0.5365291541829915,0.2733348697856649,3,3,2,8,Others
12845,267,4,354.09,0.9075823922562802,0.7430283475455174,0.3023738188522701,1,3,2,6,Others
12847,22,1,871.54,0.3012214796035953,0.3440884996542982,0.5791657063839595,3,2,3,8,Others
12852,295,1,311.55,0.9345471306752708,0.3440884996542982,0.25743258815395254,1,2,2,5,Others
12855,373,1,38.1,0.9983867250518552,0.3440884996542982,0.005761696243374049,1,2,1,4,Others
12866,283,1,559.12,0.9250979488361374,0.3440884996542982,0.436275639548283,1,2,2,5,Others
12871,84,2,380.64,0.648536529154183,0.5365291541829915,0.32519013597603136,2,3,2,7,Others
12872,327,2,599.97,0.9642774832910809,0.5365291541829915,0.4579396174233694,1,3,2,6,Others
12873,282,1,374.0,0.9234846738879926,0.3440884996542982,0.31896750403318735,1,2,2,5,Others
12875,143,2,343.2300000000001,0.7520165936851809,0.5365291541829915,0.290850426365522,1,3,2,6,Others
12879,45,3,573.22,0.4763770454021664,0.6536068218483522,0.44318967504033185,3,3,2,8,Others
12881,276,1,298.0,0.9165706383959438,0.3440884996542982,0.23692094952754092,1,2,1,4,Others
12888,214,2,354.12,0.8455865406775754,0.5365291541829915,0.30283475455174,1,3,2,6,Others
12891,186,3,331.0,0.8105554275178612,0.6536068218483522,0.28024890527771373,1,3,2,6,Others
12895,42,2,372.8,0.45655681032495965,0.5365291541829915,0.31781516478451255,3,3,2,8,Others
12897,205,2,216.5,0.8340631481908274,0.5365291541829915,0.1680110624567873,1,3,1,5,Others
12902,265,1,138.68,0.9036644388107858,0.3440884996542982,0.08043327955750172,1,2,1,4,Others
12904,18,2,509.58,0.2595067988015672,0.5365291541829915,0.41184604747637704,3,3,2,8,Others
12915,149,2,363.65,0.7589306291772298,0.5365291541829915,0.3104401935929938,1,3,2,6,Others
12920,17,1,164.23,0.24590919566720443,0.3440884996542982,0.1097026964738419,4,2,1,7,Others
12922,161,1,405.38,0.775293846508412,0.3440884996542982,0.34501037105323806,1,2,2,5,Others
12929,312,1,117.85,0.951601751555658,0.3440884996542982,0.05830836598294538,1,2,1,4,Others
12930,78,2,415.8,0.6319428439732657,0.5365291541829915,0.3535376814934317,2,3,2,7,Others
12933,24,3,607.53,0.32634247522470616,0.6536068218483522,0.46393178151647846,3,3,2,8,Others
12944,36,2,604.51,0.42406084351233003,0.5365291541829915,0.46093569946992397,3,3,2,8,Others
12945,288,1,462.95,0.9301682415303065,0.3440884996542982,0.38395943765844665,1,2,2,5,Others
12953,10,1,329.85,0.1666282553583775,0.3440884996542982,0.27840516247983405,4,2,2,8,Others
12956,306,1,108.07,0.9439963125144042,0.3440884996542982,0.04355842359990781,1,2,1,4,Others
12962,7,2,266.39,0.11684719981562572,0.5365291541829915,0.2127218253053699,4,3,1,8,Others
12965,89,1,771.91,0.6639778750864255,0.3440884996542982,0.5427517861258354,2,2,3,7,Others
12966,10,1,160.18,0.1666282553583775,0.3440884996542982,0.10394100023046784,4,2,1,7,Others
12970,7,4,452.24,0.11684719981562572,0.7430283475455174,0.3770454021663978,4,3,2,9,Others
12974,198,1,144.8,0.8257663056003688,0.3440884996542982,0.08527310440193593,1,2,1,4,Others
12976,212,1,738.6,0.8418990550818161,0.3440884996542982,0.5303065222401475,1,2,3,6,Others
12977,156,1,39.24,0.7679188753168933,0.3440884996542982,0.006453099792578935,1,2,1,4,Others
12981,30,2,372.22,0.3800414842129523,0.5365291541829915,0.3173542290850426,3,3,2,8,Others
12982,243,1,390.54,0.8778520396404702,0.3440884996542982,0.3357916570638396,1,2,2,5,Others
12987,74,2,558.7,0.6165014980410233,0.5365291541829915,0.4358147038488131,2,3,2,7,Others
12988,292,1,535.32,0.933394791426596,0.3440884996542982,0.424291311362065,1,2,2,5,Others
12990,31,3,409.5,0.39064300530076057,0.6536068218483522,0.3484673887992625,3,3,2,8,Others
12991,23,2,503.76,0.31481908273795806,0.5365291541829915,0.40815856188061767,3,3,2,8,Others
12993,23,4,414.76,0.31481908273795806,0.7430283475455174,0.35238534224475687,3,3,2,8,Others
12999,196,3,455.88,0.8220788200046094,0.6536068218483522,0.37981101636321735,1,3,2,6,Others
13000,107,3,534.85,0.6983175846969347,0.6536068218483522,0.42406084351233003,2,3,2,7,Others
13002,318,1,120.95,0.9564415764000922,0.3440884996542982,0.06153491587923485,1,2,1,4,Others
13003,106,3,149.05,0.6941691634017054,0.6536068218483522,0.0896519935469002,2,3,1,6,Others
13005,174,2,513.7,0.7939617423369439,0.5365291541829915,0.41368979027425673,1,3,2,6,Others
13008,323,1,229.47,0.9612814012445264,0.3440884996542982,0.18160866559115005,1,2,1,4,Others
13011,372,1,50.55,0.994007835906891,0.3440884996542982,0.008988246139663517,1,2,1,4,Others
13017,7,1,204.0,0.11684719981562572,0.3440884996542982,0.15441345932242453,4,2,1,7,Others
13028,23,2,661.3199999999999,0.31481908273795806,0.5365291541829915,0.4934316662825536,3,3,2,8,Others
13033,357,1,190.55,0.9753399400783591,0.3440884996542982,0.13897211339018206,1,2,1,4,Others
13034,55,2,642.77,0.5250057616962434,0.5365291541829915,0.48375201659368516,2,3,2,7,Others
13043,273,1,516.42,0.9121917492509795,0.3440884996542982,0.41484212952293154,1,2,2,5,Others
13044,291,1,560.47,0.9329338557271261,0.3440884996542982,0.43742797879695783,1,2,2,5,Others
13046,31,2,629.31,0.39064300530076057,0.5365291541829915,0.47660751325190137,3,3,2,8,Others
13049,64,2,656.6800000000001,0.5708688637935008,0.5365291541829915,0.48997464853652917,2,3,2,7,Others
13052,212,1,348.15000000000003,0.8418990550818161,0.3440884996542982,0.2952293155104863,1,2,2,5,Others
13058,25,3,271.40000000000003,0.3376353998617193,0.6536068218483522,0.21733118230006915,3,3,1,7,Others
13059,250,1,183.4,0.885227010831989,0.3440884996542982,0.13182761004839824,1,2,1,4,Others
13060,254,1,307.53,0.8898363678266882,0.3440884996542982,0.2507490205116386,1,2,2,5,Others
13062,191,1,346.98,0.8174694630099101,0.3440884996542982,0.2943074441115464,1,2,2,5,Others
13065,373,1,205.86,0.9983867250518552,0.3440884996542982,0.15625720212030422,1,2,1,4,Others
13066,24,2,470.8,0.32634247522470616,0.5365291541829915,0.3890297303526158,3,3,2,8,Others
13068,10,2,344.0,0.1666282553583775,0.5365291541829915,0.2920027656141968,4,3,2,9,Others
13070,192,1,228.8,0.8195436736575248,0.3440884996542982,0.18022585849274025,1,2,1,4,Others
13072,267,1,177.15,0.9075823922562802,0.3440884996542982,0.12491357455634938,1,2,1,4,Others
13075,130,1,919.61,0.7342705692555889,0.3440884996542982,0.5932242452177922,2,2,3,7,Others
13079,4,5,220.1,0.08757778289928556,0.7988015671813782,0.17238995160175155,4,4,1,9,Others
13080,179,1,58.08,0.8006453099792579,0.3440884996542982,0.01175386033648306,1,2,1,4,Others
13083,4,2,303.75,0.08757778289928556,0.5365291541829915,0.2442959207190597,4,3,1,8,Others
13085,158,2,416.08,0.7727587001613275,0.5365291541829915,0.35422908504263656,1,3,2,6,Others
13092,71,5,477.83,0.599446877160636,0.7988015671813782,0.3922562802489053,2,4,2,8,Others
13101,234,1,101.19,0.8649458400553123,0.3440884996542982,0.03710532380732888,1,2,1,4,Others
13108,373,1,350.06,0.9983867250518552,0.3440884996542982,0.29799492970730584,1,2,2,5,Others
13120,239,1,30.6,0.872320811246831,0.3440884996542982,0.0034570177460244295,1,2,1,4,Others
13121,269,1,283.73,0.9098870707536298,0.3440884996542982,0.2260889605899977,1,2,1,4,Others
13132,262,1,77.3,0.8995160175155565,0.3440884996542982,0.02189444572482139,1,2,1,4,Others
13133,274,2,109.8,0.9140354920488591,0.5365291541829915,0.045171698548052544,1,3,1,5,Others
13135,197,1,3096.0,0.824153030652224,0.3440884996542982,0.8762387646923254,1,2,4,7,Others
13140,108,3,423.72,0.7001613274948145,0.6536068218483522,0.36022124913574555,2,3,2,7,Others
13144,333,1,110.95,0.9684259045863102,0.3440884996542982,0.04816778059460705,1,2,1,4,Others
13145,40,4,618.52,0.4498732426826458,0.7430283475455174,0.4696934777598525,3,3,2,8,Others
13151,296,1,1257.87,0.9350080663747408,0.3440884996542982,0.6784973496197281,1,2,3,6,Others
13153,6,1,486.22,0.10716755012675731,0.3440884996542982,0.3975570407928094,4,2,2,8,Others
13161,313,1,112.75,0.9529845586540677,0.3440884996542982,0.05162479834063148,1,2,1,4,Others
13166,283,1,417.2,0.9250979488361374,0.3440884996542982,0.35538142429131137,1,2,2,5,Others
13171,22,3,468.41,0.3012214796035953,0.6536068218483522,0.387646923254206,3,3,2,8,Others
13173,4,2,353.65,0.08757778289928556,0.5365291541829915,0.3016824153030652,4,3,2,9,Others
13185,268,1,71.4,0.9085042636552201,0.3440884996542982,0.01659368518091726,1,2,1,4,Others
13187,337,1,236.02,0.9716524544825996,0.3440884996542982,0.1871398939847891,1,2,1,4,Others
13188,11,1,114.6,0.1836828762387647,0.3440884996542982,0.05554275178612583,4,2,1,7,Others
13189,19,2,260.68,0.2740262733348698,0.5365291541829915,0.20949527540908044,3,3,1,7,Others
13207,15,2,250.26,0.2171007144503342,0.5365291541829915,0.20027656141968195,4,3,1,8,Others
13216,268,1,333.74,0.9085042636552201,0.3440884996542982,0.2825535837750634,1,2,2,5,Others
13217,122,3,533.98,0.7218253053699009,0.6536068218483522,0.4231389721133902,2,3,2,7,Others
13223,200,2,163.20000000000002,0.8285319197971883,0.5365291541829915,0.10878082507490205,1,3,1,5,Others
13226,273,1,108.21,0.9121917492509795,0.3440884996542982,0.04378889144964278,1,2,1,4,Others
13227,202,1,257.7,0.8308365982945379,0.3440884996542982,0.20742106476146577,1,2,1,4,Others
13229,226,1,160.95,0.8578013367135284,0.3440884996542982,0.10555427517861259,1,2,1,4,Others
13233,74,2,605.12,0.6165014980410233,0.5365291541829915,0.46208803871859877,2,3,2,7,Others
13235,212,1,1031.07,0.8418990550818161,0.3440884996542982,0.6250288084812169,1,2,3,6,Others
13239,262,1,329.56,0.8995160175155565,0.3440884996542982,0.2774832910808942,1,2,2,5,Others
13240,96,4,663.65,0.6808020281170777,0.7430283475455174,0.49481447338096335,2,3,2,7,Others
13242,112,3,270.40000000000003,0.7054620880387186,0.6536068218483522,0.21525697165245447,2,3,1,6,Others
13243,203,1,600.07,0.8315280018437428,0.3440884996542982,0.45840055312283934,1,2,2,5,Others
13247,18,4,501.12,0.2595067988015672,0.7430283475455174,0.40654528693247294,3,3,2,8,Others
13248,125,2,465.68,0.7245909195667204,0.5365291541829915,0.38626411615579626,2,3,2,7,Others
13255,9,2,399.51,0.14980410232772529,0.5365291541829915,0.34155335330721365,4,3,2,9,Others
13262,263,1,200.29,0.9006683567642314,0.3440884996542982,0.1502650380271952,1,2,1,4,Others
13270,366,1,590.0,0.9866328647153723,0.3440884996542982,0.4521779211799954,1,2,2,5,Others
13272,31,2,276.56,0.39064300530076057,0.5365291541829915,0.21986632864715372,3,3,1,7,Others
13276,64,2,590.9300000000001,0.5708688637935008,0.5365291541829915,0.45240838902973035,2,3,2,7,Others
13277,16,4,258.4,0.23138972113390183,0.7430283475455174,0.20765153261120073,4,3,1,8,Others
13283,60,2,93.66,0.5524314358147039,0.5365291541829915,0.031343627563954826,2,3,1,6,Others
13284,331,1,201.19,0.9668126296381655,0.3440884996542982,0.15141737727587,1,2,1,4,Others
13291,156,1,361.11,0.7679188753168933,0.3440884996542982,0.30836598294537915,1,2,2,5,Others
13292,39,2,578.9399999999999,0.44249827149112697,0.5365291541829915,0.44641622493662136,3,3,2,8,Others
13295,360,1,201.2,0.9787969578243835,0.3440884996542982,0.15164784512560497,1,2,1,4,Others
13298,1,1,360.0,0.021663977875086424,0.3440884996542982,0.30744411154643925,4,2,2,8,Others
13299,268,1,142.5,0.9085042636552201,0.3440884996542982,0.08389029730352615,1,2,1,4,Others
13300,169,1,371.89,0.7847430283475455,0.3440884996542982,0.3168932933855727,1,2,2,5,Others
13301,104,4,618.09,0.6907121456556811,0.7430283475455174,0.46923254206038256,2,3,2,7,Others
13302,155,1,63.75,0.7665360682184835,0.3440884996542982,0.014519474533302604,1,2,1,4,Others
13304,351,1,300.42,0.9728047937312745,0.3440884996542982,0.2394560958746255,1,2,1,4,Others
13311,4,2,598.57,0.08757778289928556,0.5365291541829915,0.45655681032495965,4,3,2,9,Others
13318,1,3,640.76,0.021663977875086424,0.6536068218483522,0.48213874164554044,4,3,2,9,Others
13321,72,2,567.36,0.606360912652685,0.5365291541829915,0.4404240608435123,2,3,2,7,Others
13322,17,1,199.48,0.24590919566720443,0.3440884996542982,0.14888223092878544,4,2,1,7,Others
13325,82,1,675.3,0.6464623185065683,0.3440884996542982,0.5010371053238073,2,2,3,7,Others
13328,316,1,1308.48,0.9543673657524775,0.3440884996542982,0.6890988707075363,1,2,3,6,Others
13332,14,1,350.9,0.20396404701544135,0.3440884996542982,0.2989168011062457,4,2,2,8,Others
13336,77,1,795.12,0.6254897441806868,0.3440884996542982,0.5528923715141738,2,2,3,7,Others
13338,158,1,487.02,0.7727587001613275,0.3440884996542982,0.39847891219174925,1,2,2,5,Others
13339,201,1,860.12,0.830145194745333,0.3440884996542982,0.5750172850887301,1,2,3,6,Others
13341,261,1,775.85,0.896980871168472,0.3440884996542982,0.5441345932242452,1,2,3,6,Others
13343,178,1,353.43,0.7994929707305831,0.3440884996542982,0.3012214796035953,1,2,2,5,Others
13345,288,1,389.5,0.9301682415303065,0.3440884996542982,0.3344088499654298,1,2,2,5,Others
13349,11,1,247.32,0.1836828762387647,0.3440884996542982,0.1970500115233925,4,2,1,7,Others
13354,71,1,743.53,0.599446877160636,0.3440884996542982,0.532841668587232,2,2,3,7,Others
